time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.66585,0,0,-0.785398,0,0,0,-0.772368,3.83934e-09,-4.59774e-06,-0.000725072,-1.8657,-1.62494e-07,0.000137832,0.0217249
5.66685,0,0,-0.785398,0,0,0,-0.772412,3.76578e-09,-4.5927e-06,-0.000723694,-1.85888,-1.58913e-07,0.00013768,0.021683
5.66785,0,0,-0.785398,0,0,0,-0.772457,3.68997e-09,-4.58776e-06,-0.000722318,-1.8521,-1.53221e-07,0.000137536,0.0216423
5.66885,0,0,-0.785398,0,0,0,-0.772501,3.60577e-09,-4.58326e-06,-0.00072102,-1.8454,-1.44207e-07,0.000137414,0.0216058
5.66985,0,0,-0.785398,0,0,0,-0.772546,3.50666e-09,-4.57957e-06,-0.000719884,-1.83878,-1.32128e-07,0.000137323,0.0215758
5.67085,0,0,-0.785398,0,0,0,-0.77259,3.38769e-09,-4.57699e-06,-0.000718984,-1.83224,-1.17415e-07,0.00013727,0.0215542
5.67185,0,0,-0.785398,0,0,0,-0.772635,3.2455e-09,-4.57572e-06,-0.000718381,-1.8258,-1.00489e-07,0.00013726,0.0215426
5.67286,0,0,-0.785398,0,0,0,-0.772679,3.07803e-09,-4.5759e-06,-0.000718118,-1.81944,-8.17171e-08,0.000137295,0.0215419
5.67385,0,0,-0.785398,0,0,0,-0.772723,2.88431e-09,-4.57756e-06,-0.000718228,-1.81317,-6.14187e-08,0.000137375,0.0215529
5.67485,0,0,-0.785398,0,0,0,-0.772767,2.66259e-09,-4.58069e-06,-0.000718743,-1.80704,-3.85547e-08,0.000137498,0.0215768
5.67586,0,0,-0.785398,0,0,0,-0.772811,2.41197e-09,-4.58524e-06,-0.00071968,-1.80099,-1.46727e-08,0.000137661,0.0216134
5.67685,0,0,-0.785398,0,0,0,-0.772854,2.13396e-09,-4.59099e-06,-0.000721027,-1.79505,9.77829e-09,0.000137856,0.0216618
5.67786,0,0,-0.785398,0,0,0,-0.772897,1.82916e-09,-4.59772e-06,-0.000722768,-1.78923,3.59071e-08,0.000138075,0.0217217
5.67886,0,0,-0.785398,0,0,0,-0.77294,1.49841e-09,-4.60517e-06,-0.000724877,-1.7835,6.23155e-08,0.00013831,0.0217919
5.67985,0,0,-0.785398,0,0,0,-0.772983,1.14442e-09,-4.61306e-06,-0.000727309,-1.77788,8.87354e-08,0.000138552,0.0218709
5.68086,0,0,-0.785398,0,0,0,-0.773025,7.69975e-10,-4.62109e-06,-0.000730016,-1.77235,1.15101e-07,0.000138794,0.0219571
5.68186,0,0,-0.785398,0,0,0,-0.773066,3.77656e-10,-4.62902e-06,-0.000732947,-1.76691,1.41373e-07,0.000139027,0.022049
5.68286,0,0,-0.785398,0,0,0,-0.773107,-3.01805e-11,-4.63663e-06,-0.000736048,-1.76157,1.67522e-07,0.000139247,0.0221449
5.68386,0,0,-0.785398,0,0,0,-0.773148,-4.51381e-10,-4.64371e-06,-0.000739268,-1.75633,1.93517e-07,0.000139447,0.0222434
5.68486,0,0,-0.785398,0,0,0,-0.773189,-8.83978e-10,-4.65013e-06,-0.000742556,-1.75118,2.19329e-07,0.000139625,0.0223428
5.68586,0,0,-0.785398,0,0,0,-0.773228,-1.32617e-09,-4.65013e-06,-0.000742556,-1.74614,2.44929e-07,0.000139625,0.0223428
5.68686,0,0,-0.785398,0,0,0,-0.773228,-1.32617e-09,-4.65576e-06,-0.000745861,-1.74614,2.44929e-07,0.000139777,0.0224419
5.68786,0,0,-0.785398,0,0,0,-0.773268,-1.77453e-09,-4.66058e-06,-0.000749156,-1.74119,2.68796e-07,0.000139906,0.0225404
5.68886,0,0,-0.785398,0,0,0,-0.773307,-2.22454e-09,-4.66456e-06,-0.000752415,-1.7363,2.91169e-07,0.000140008,0.0226371
5.68986,0,0,-0.785398,0,0,0,-0.773345,-2.67444e-09,-4.66765e-06,-0.00075559,-1.73149,3.13699e-07,0.000140081,0.0227301
5.69086,0,0,-0.785398,0,0,0,-0.773383,-3.12449e-09,-4.66977e-06,-0.000758634,-1.72677,3.36284e-07,0.000140126,0.0228184
5.69186,0,0,-0.785398,0,0,0,-0.773421,-3.57474e-09,-4.67096e-06,-0.000761513,-1.72214,3.58878e-07,0.000140143,0.0229012
5.69286,0,0,-0.785398,0,0,0,-0.773458,-4.0251e-09,-4.67128e-06,-0.000764203,-1.71761,3.81403e-07,0.000140136,0.0229779
5.69386,0,0,-0.785398,0,0,0,-0.773494,-4.47673e-09,-4.67084e-06,-0.00076668,-1.7132,4.0499e-07,0.00014011,0.0230477
5.69486,0,0,-0.785398,0,0,0,-0.77353,-4.93184e-09,-4.66981e-06,-0.000768924,-1.70892,4.2953e-07,0.000140069,0.0231102
5.69586,0,0,-0.785398,0,0,0,-0.773565,-5.39053e-09,-4.66833e-06,-0.000770924,-1.70473,4.53538e-07,0.000140016,0.0231652
5.69686,0,0,-0.785398,0,0,0,-0.7736,-5.85085e-09,-4.66649e-06,-0.000772675,-1.70064,4.76785e-07,0.000139955,0.0232127
