time [s],stim_pw [us],stim_amp [mA],com_elbow_fe [rad],com_forearm_ps [rad],com_wrist_fe [rad],com_wrist_ru [rad],act_elbow_fe [rad],act_forearm_ps [rad],act_wrist_fe [rad],act_wrist_ru [rad],elbow_fe_trq [Nm],forearm_ps_trq [Nm],wrist_fe_trq [Nm],wrist_ru_trq [Nm]
5.00296,16,65,-0.785398,0,0,0,-0.774916,-0.00305046,0.0114357,-0.0157891,-1.46237,0.14661,-0.342461,0.473425
5.00396,16,65,-0.785398,0,0,0,-0.774988,-0.00305046,0.0114357,-0.0157891,-1.45201,0.14661,-0.342461,0.473425
5.00496,16,65,-0.785398,0,0,0,-0.775059,-0.00305046,0.0113789,-0.015763,-1.43899,0.14661,-0.340753,0.472659
5.00596,16,65,-0.785398,0,0,0,-0.775059,-0.00305046,0.0113221,-0.0157368,-1.43899,0.14661,-0.339099,0.471896
5.00696,16,65,-0.785398,0,0,0,-0.775131,-0.00305046,0.0112653,-0.0157106,-1.43482,0.14661,-0.337299,0.471066
5.00796,16,65,-0.785398,0,0,0,-0.775202,-0.00305046,0.0112653,-0.0157106,-1.43205,0.14661,-0.337299,0.471066
5.00896,16,65,-0.785398,0,0,0,-0.775202,-0.00299962,0.0112653,-0.0157106,-1.43205,0.145563,-0.337299,0.471066
5.00996,16,65,-0.785398,0,0,0,-0.775202,-0.00299962,0.0112653,-0.0157106,-1.43205,0.145563,-0.337299,0.471066
5.01096,16,65,-0.785398,0,0,0,-0.775274,-0.00299962,0.0112085,-0.0156844,-1.43341,0.145563,-0.335629,0.470296
5.01196,16,65,-0.785398,0,0,0,-0.775274,-0.00294878,0.0112085,-0.0156844,-1.43341,0.143196,-0.335629,0.470296
5.01296,16,65,-0.785398,0,0,0,-0.775274,-0.00294878,0.0112085,-0.0156844,-1.43341,0.143196,-0.335629,0.470296
5.01396,16,65,-0.785398,0,0,0,-0.775345,-0.00294878,0.0112085,-0.0156844,-1.44161,0.143196,-0.335629,0.470296
5.01496,16,65,-0.785398,0,0,0,-0.775345,-0.00289794,0.0111005,-0.0156933,-1.44161,0.140654,-0.332504,0.470618
5.01596,16,65,-0.785398,0,0,0,-0.775345,-0.00289794,0.0111005,-0.0156933,-1.44161,0.140654,-0.332504,0.470618
5.01696,16,65,-0.785398,0,0,0,-0.775345,-0.00289794,0.0111005,-0.0156933,-1.44161,0.140654,-0.332504,0.470618
5.01796,16,65,-0.785398,0,0,0,-0.775417,-0.00289794,0.0111005,-0.0156933,-1.4479,0.140654,-0.332504,0.470618
